route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4452_86286,143,4452_4803,Dublin Connolly,P754,1,4452_7778018_Txc4B5EAECF-4A69-46AF-81A4-7548B184CACE,4452_246
4452_86286,164,4452_4804,Dublin Connolly,P754,1,4452_7778018_TxcCC7DD5F5-D6D7-408D-B6B4-15BDE31ABA26,4452_246
4452_86286,165,4452_4805,Dublin Connolly,P754,1,4452_7778018_Txc59C4A5A0-32D3-4391-9E3B-91696B6B71C5,4452_246
4452_86286,166,4452_4806,Dublin Connolly,P754,1,4452_7778018_TxcB7D4FFA0-133D-4ADF-9A4A-63C75DD2F802,4452_246
4452_86286,155,4452_4807,Dublin Connolly,P754,1,4452_7778018_Txc70134F87-E347-4163-A421-82A1F867C8BB,4452_246
4452_86286,167,4452_4808,Dublin Connolly,P754,1,4452_7778018_Txc0F54F285-88F3-46A0-ADFD-C6E0535D79B8,4452_246
4452_86286,135,4452_4809,Clonsilla,P343,1,4452_7778018_Txc7D908E3C-BC51-4D0B-A99D-60D485F612D3,4452_238
4452_86286,153,4452_4814,Clonsilla,P343,1,4452_7778018_TxcA1519A6D-F631-494E-8BE5-99763E504FA8,4452_238
4452_86286,152,4452_4815,Clonsilla,P330,1,4452_7778018_Txc599F2154-80F4-46A0-85E4-59726A76BEF8,4452_238
4452_86286,135,4452_4816,Dublin Connolly,P768,1,4452_7778018_Txc8098C674-561D-4946-A198-A8B8AE09150F,4452_246
4452_86286,153,4452_4820,Dublin Connolly,P768,1,4452_7778018_TxcB328EFEE-A7FD-4D28-9A2B-D3A0524A2119,4452_246
4452_86286,152,4452_4821,Grand Canal Dock,P668,1,4452_7778018_Txc051EC962-9458-44BA-9BA6-3DC1E1DFD8DF,4452_244
4452_86286,135,4452_4823,Clonsilla,P344,1,4452_7778018_Txc86DE3D7F-52D1-4DE7-A886-D3D5E687DDE6,4452_238
4452_86286,135,4452_4824,Dublin Connolly,P769,1,4452_7778018_Txc48B661CE-61D7-4721-990B-1F4CE629DBEE,4452_246
4452_86286,153,4452_4832,Clonsilla,P344,1,4452_7778018_Txc4AAF7AB7-F18F-46DC-AC39-52AA21B80292,4452_238
4452_86286,153,4452_4833,Dublin Connolly,P769,1,4452_7778018_Txc125EF26D-1E8E-466B-8151-6A0B22ACD721,4452_246
