route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4515_88278,92,4515_17588,Abbey St Lower,12083,1,4515_7778195_6472001,4515_588
4515_88278,93,4515_17589,Abbey St Lower,18375,1,4515_7778195_6472011,4515_589
4515_88178,91,4515_1759,Mountjoy Square,7222,1,4515_7778195_1013009,4515_58
4515_88278,93,4515_17590,Abbey St Lower,18311,1,4515_7778195_6472015,4515_588
4515_88278,92,4515_17591,Abbey St Lower,12069,1,4515_7778195_6472005,4515_589
4515_88278,91,4515_17592,Abbey St Lower,5646,1,4515_7778195_6472006,4515_588
4515_88278,93,4515_17593,Abbey St Lower,18303,1,4515_7778195_6472005,4515_588
4515_88278,92,4515_17594,Abbey St Lower,12175,1,4515_7778195_6472007,4515_588
4515_88278,91,4515_17595,Abbey St Lower,4448,1,4515_7778195_6472013,4515_588
4515_88278,93,4515_17596,Abbey St Lower,18325,1,4515_7778195_6472009,4515_588
4515_88278,92,4515_17597,Abbey St Lower,12315,1,4515_7778195_6472016,4515_588
4515_88278,93,4515_17598,Abbey St Lower,18389,1,4515_7778195_6472008,4515_588
4515_88278,92,4515_17599,Abbey St Lower,12089,1,4515_7778195_6472012,4515_588
4515_88252,92,4515_176,Shanard Road,9206,1,4515_7778195_9001003,4515_4
4515_88178,92,4515_1760,Mountjoy Square,13823,1,4515_7778195_1013005,4515_58
4515_88278,91,4515_17600,Abbey St Lower,4539,1,4515_7778195_6472005,4515_588
4515_88278,93,4515_17601,Abbey St Lower,18365,1,4515_7778195_6472016,4515_588
4515_88278,91,4515_17602,Abbey St Lower,4467,1,4515_7778195_6472014,4515_588
4515_88278,92,4515_17603,Abbey St Lower,12124,1,4515_7778195_6472011,4515_588
4515_88278,92,4515_17604,Abbey St Lower,12216,1,4515_7778195_6472017,4515_588
4515_88278,91,4515_17605,Abbey St Lower,4475,1,4515_7778195_6472012,4515_588
4515_88278,93,4515_17606,Abbey St Lower,18314,1,4515_7778195_6472017,4515_588
4515_88278,92,4515_17607,Abbey St Lower,12210,1,4515_7778195_6472013,4515_588
4515_88278,91,4515_17608,Abbey St Lower,4450,1,4515_7778195_6472013,4515_588
4515_88278,92,4515_17609,Abbey St Lower,12177,1,4515_7778195_6472007,4515_588
4515_88178,93,4515_1761,Mountjoy Square,19159,1,4515_7778195_1013003,4515_59
4515_88278,91,4515_17610,Abbey St Lower,4541,1,4515_7778195_6472005,4515_588
4515_88278,93,4515_17611,Abbey St Lower,18367,1,4515_7778195_6472016,4515_588
4515_88278,91,4515_17612,Abbey St Lower,4469,1,4515_7778195_6472014,4515_588
4515_88278,92,4515_17613,Abbey St Lower,12218,1,4515_7778195_6472017,4515_588
4515_88278,91,4515_17614,Abbey St Lower,4477,1,4515_7778195_6472012,4515_588
4515_88278,93,4515_17615,Abbey St Lower,18316,1,4515_7778195_6472017,4515_588
4515_88278,92,4515_17616,Abbey St Lower,12212,1,4515_7778195_6472013,4515_588
